App Name,Ad Name,Month,Time Zone,Currency,Country Code,Country,Shop Plan,Device Type,Search Term,Keyword,Match Type,Bid,Impressions,Clicks,Click Through Rate,Installs,Install Rate,Cost Per Click,Cost Per Install,Spend,Average Position,Visibility,Customers,Revenue,Return On Spend,Cost Per Customer,Conversion Rate
Magical Fees & Tariffs,Fees Awareness - Global,2025-01-01,UTC,USD,AE,United Arab Emirates,Grow,desktop,bank deposit,bottle deposits,broad,1,2,0,0,0,0,0,0,0,2.5,1,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-01-01,UTC,USD,BD,Bangladesh,Basic,desktop,bank deposit,bottle deposits,broad,1,2,0,0,0,0,0,0,0,3,1,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-01-01,UTC,USD,AE,United Arab Emirates,Basic,desktop,bank deposit,bottle deposits,broad,1,2,0,0,0,0,0,0,0,2,0.666666,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-01-01,UTC,USD,HU,Hungary,Basic,desktop,upcharge: surcharges & fees,% fee,broad,1,2,0,0,0,0,0,0,0,3,1,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-01-01,UTC,USD,IE,Ireland,Basic,desktop,transaction fees,% fee,broad,1,2,0,0,0,0,0,0,0,2.5,0.666666,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-01-01,UTC,USD,GB,United Kingdom,Basic,desktop,transaction fees,% fee,broad,1,2,0,0,0,0,0,0,0,3,0.5,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-01-01,UTC,USD,FR,France,Basic,desktop,transaction fees,% fee,broad,1,2,0,0,0,0,0,0,0,3,1,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-01-01,UTC,USD,AU,Australia,not_applicable,desktop,surcharge fee,% fee,broad,1,2,0,0,0,0,0,0,0,2,1,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-01-01,UTC,USD,CZ,Czech Republic,Grow,desktop,recycle fee,% fee,broad,1,2,0,0,0,0,0,0,0,3,1,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-01-01,UTC,USD,KW,Kuwait,Grow,desktop,processing fee,% fee,broad,1,2,0,0,0,0,0,0,0,1,1,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-01-01,UTC,USD,IN,India,not_applicable,desktop,processing fee,% fee,broad,1,2,0,0,0,0,0,0,0,3,1,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-01-01,UTC,USD,IN,India,Trial,desktop,partial fees,% fee,broad,1,2,0,0,0,0,0,0,0,4.5,2,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-01-01,UTC,USD,IN,India,Basic,desktop,inste fee,% fee,broad,1,2,0,0,0,0,0,0,0,2.5,1,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-01-01,UTC,USD,IN,India,Grow,desktop,handling fee,% fee,broad,1,2,0,0,0,0,0,0,0,4,2,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-01-01,UTC,USD,AU,Australia,Grow,desktop,handling fee,% fee,broad,1,2,0,0,0,0,0,0,0,4,1,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-01-01,UTC,USD,ES,Spain,Grow,desktop,fees,% fee,broad,1,2,0,0,0,0,0,0,0,3,1,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-01-01,UTC,USD,PL,Poland,not_applicable,desktop,fees,% fee,broad,1,2,0,0,0,0,0,0,0,2,1,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-01-01,UTC,USD,ZA,South Africa,Basic,desktop,fees,% fee,broad,1,2,0,0,0,0,0,0,0,1,1,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-01-01,UTC,USD,NL,Netherlands,Basic,desktop,fees,% fee,broad,1,2,0,0,0,0,0,0,0,3,1,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-01-01,UTC,USD,MX,Mexico,Basic,desktop,fees,% fee,broad,1,2,0,0,0,0,0,0,0,2,0.666666,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-01-01,UTC,USD,IT,Italy,Basic,desktop,fees,% fee,broad,1,2,0,0,0,0,0,0,0,2.5,1,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-01-01,UTC,USD,IE,Ireland,Basic,desktop,fees,% fee,broad,1,2,0,0,0,0,0,0,0,2.5,1,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-01-01,UTC,USD,AE,United Arab Emirates,Basic,desktop,fees,% fee,broad,1,2,0,0,0,0,0,0,0,2,1,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-01-01,UTC,USD,IN,India,not_applicable,desktop,fee charger,% fee,broad,1,2,1,0.5,0,0,1,0,1,3.5,1,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-01-01,UTC,USD,DK,Denmark,Advanced,desktop,fee,% fee,broad,1,2,0,0,0,0,0,0,0,3,1,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-01-01,UTC,USD,SI,Slovenia,Grow,desktop,fee,% fee,broad,1,2,0,0,0,0,0,0,0,2,1,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-01-01,UTC,USD,PT,Portugal,Grow,desktop,fee,% fee,broad,1,2,0,0,0,0,0,0,0,2,1,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-01-01,UTC,USD,NZ,New Zealand,not_applicable,desktop,fee,% fee,broad,1,2,0,0,0,0,0,0,0,3,1,,,,,
